Month No.,Month-Day(s)-Events
1,"['January 4 – The British authorities in India arrest and intern Mahatma Gandhi and Vallabhbhai Patel.', ""January 9 – Sakuradamon Incident: Korean nationalist Lee Bong-chang fails in his effort to assassinate Emperor Hirohito of Japan. The Kuomintang's official newspaper runs an editorial expressing regret that the attempt failed, which is used by the Japanese as a pretext to attack Shanghai later in the month."", 'January 22 – The 1932 Salvadoran peasant uprising begins; it is suppressed by the government of Maximiliano Hernández Martínez.', 'January 24 – Marshal Pietro Badoglio declares the end of Libyan resistance.', 'January 26 – British submarine HMS\xa0M2 sinks with all 60 hands.', 'January 28 – January 28 incident: Conflict between Japan and China in Shanghai.', 'January 31 – Japanese warships arrive in Nanking.']"
2,"['February 2\nA general World Disarmament Conference begins in Geneva. The principal issue at the conference is the demand made by Germany for Gleichberechtigung (""equality of status"" i.e. abolishing Part V of the Treaty of Versailles, which had disarmed Germany) and the French demand for sécurité (""security"" i.e. maintaining Part V).\nThe League of Nations again recommends negotiations between the Republic of China and Japan.\nThe Reconstruction Finance Corporation begins operations in Washington, D.C.', 'A general World Disarmament Conference begins in Geneva. The principal issue at the conference is the demand made by Germany for Gleichberechtigung (""equality of status"" i.e. abolishing Part V of the Treaty of Versailles, which had disarmed Germany) and the French demand for sécurité (""security"" i.e. maintaining Part V).', 'The League of Nations again recommends negotiations between the Republic of China and Japan.', 'The Reconstruction Finance Corporation begins operations in Washington, D.C.', 'February 4\nThe 1932 Winter Olympics open in Lake Placid, New York.\nJapan occupies Harbin, China.', 'The 1932 Winter Olympics open in Lake Placid, New York.', 'Japan occupies Harbin, China.', 'February 9 – League of Blood Incident: Junnosuke Inoue, prominent Japanese businessman, banker and former governor of the Bank of Japan is assassinated by the right-wing extremist group the League of Blood.', 'February 11 – Pope Pius XI meets Benito Mussolini in Vatican City.', 'February 15 – Clara, Lu & Em, generally regarded as the first daytime network soap opera, debuts in its morning time slot over the Blue Network of NBC Radio in the United States, having originally been a late evening program.', 'February 18 – Japan declares Manchukuo (Japanese name for Manchuria) formally independent from China.', 'February 25 – Adolf Hitler obtains German citizenship by naturalization, opening the opportunity for him to run in the 1932 German presidential election.', 'February 27 – The Mäntsälä rebellion occurs in Finland.']"
3,"['March 1\nLindbergh kidnapping: Charles Lindbergh Jr., the infant son of Anne Morrow Lindbergh and Charles Lindbergh, is kidnapped from the family home near Hopewell, New Jersey.\nJapan installs Puyi as puppet emperor of Manchukuo.', 'Lindbergh kidnapping: Charles Lindbergh Jr., the infant son of Anne Morrow Lindbergh and Charles Lindbergh, is kidnapped from the family home near Hopewell, New Jersey.', 'Japan installs Puyi as puppet emperor of Manchukuo.', 'March 2 – The Mäntsälä rebellion ends in failure; Finnish democracy prevails. The Lapua Movement is condemned by conservative Finnish President Pehr Evind Svinhufvud in a radio speech.', 'March 5 – Dan Takuma, prominent Japanese businessman and director of the Mitsui Zaibatsu conglomerate is assassinated by the radical right-wing League of Blood group.', 'March 9 – Éamon de Valera is elected President of the Executive Council of the Irish Free State, the first change of government in the country since its foundation 10 years previously.', 'March 14 – George Eastman, founder of Kodak, commits suicide in Rochester, New York.', 'March 18 – Peace negotiations between China and Japan begin.', 'March 19 – The Sydney Harbour Bridge opens in Australia.', 'March 20 – The Graf Zeppelin airship begins a regular route between Germany and South America.', 'March 21–22 – 1932 Deep South tornado outbreak: A series of deadly tornadoes in the United States kills more than 220 people in Alabama, 34 in Georgia and 17 in Tennessee.']"
4,"['April 5\n10,000 disgruntled Newfoundlanders march on their legislature to show discontent with their current political situation; this is a flash point in the demise of the Dominion of Newfoundland.\nThe first Alko stores are opened in Finland at 10 in the morning (local time) following the end of Prohibition in that country, resulting in a new mnemonic ""543210"".', '10,000 disgruntled Newfoundlanders march on their legislature to show discontent with their current political situation; this is a flash point in the demise of the Dominion of Newfoundland.', 'The first Alko stores are opened in Finland at 10 in the morning (local time) following the end of Prohibition in that country, resulting in a new mnemonic ""543210"".', 'April 6\nU.S. president Herbert Hoover supports armament limitations at the World Disarmament Conference.\nThe trial of fraudulent art dealer Otto Wacker begins in Berlin.', 'U.S. president Herbert Hoover supports armament limitations at the World Disarmament Conference.', 'The trial of fraudulent art dealer Otto Wacker begins in Berlin.', 'April 11 – 1932 German presidential election: Paul von Hindenburg is re-elected as Reichspräsident, defeating Hitler.', 'April 13 – German Chancellor Heinrich Brüning bans the SA and the SS as threats to public order, arguing that they are chiefly responsible for the wave of political violence afflicting Germany.', 'April 14 – John Cockcroft and Ernest Walton focus a proton beam on lithium and split its nucleus.', 'April 17 – Haile Selassie announces an anti-slavery law in Abyssinia.', 'April 19 – German art dealer Otto Wacker is sentenced to 19 months in prison for selling fraudulent paintings he attributed to Vincent van Gogh.', 'April 25\nGladys Elinor Watkins consecrates the carillon of the National War Memorial in New Zealand.\nThe bodies of Hudhayfah ibn al-Yaman and Jabir ibn Abd Allah, two of the companions of Islamic prophet Muhammad, are moved from their graves in Salmaan Paak following a dream of King Faisal I of Iraq that they are affected by water.', 'Gladys Elinor Watkins consecrates the carillon of the National War Memorial in New Zealand.', 'The bodies of Hudhayfah ibn al-Yaman and Jabir ibn Abd Allah, two of the companions of Islamic prophet Muhammad, are moved from their graves in Salmaan Paak following a dream of King Faisal I of Iraq that they are affected by water.', ""April 29 – Korean pro-independence paramilitary Yun Bong-gil detonates a bomb at a gathering of Japanese government and military officials in Shanghai's Hongkou Park, killing General Yoshinori Shirakawa and injuring Mamoru Shigemitsu and Vice Admiral Kichisaburō Nomura.""]"
5,"['May 6\nPaul Gorguloff shoots French president Paul Doumer in Paris; Doumer dies the next day.\nThe politically powerful General Kurt von Schleicher meets secretly with Adolf Hitler. Schleicher tells Hitler that he is scheming to bring down the Brüning government in Germany and asks for Nazi support of the new ""presidential government"" Schleicher is planning to form. Schleicher and Hitler negotiate a ""gentlemen\'s agreement"" where in exchange for lifting the ban on the SA and SS and having the Reichstag dissolved for early elections this summer, the Nazis will support Schleicher\'s new chancellor.', 'Paul Gorguloff shoots French president Paul Doumer in Paris; Doumer dies the next day.', 'The politically powerful General Kurt von Schleicher meets secretly with Adolf Hitler. Schleicher tells Hitler that he is scheming to bring down the Brüning government in Germany and asks for Nazi support of the new ""presidential government"" Schleicher is planning to form. Schleicher and Hitler negotiate a ""gentlemen\'s agreement"" where in exchange for lifting the ban on the SA and SS and having the Reichstag dissolved for early elections this summer, the Nazis will support Schleicher\'s new chancellor.', 'May 10\nAlbert Lebrun becomes the new president of France.\nViolent scenes in the German Reichstag building in Berlin as Hermann Göring and other Nazi MRDs attack the Defense Minister General Wilhelm Groener for his lack of belief in a supposed Social Democratic putsch. After the debate, General Schleicher tells Groener that he has lost the confidence of the Army and must resign at once.\nJames Chadwick discovers the neutron.', 'Albert Lebrun becomes the new president of France.', 'Violent scenes in the German Reichstag building in Berlin as Hermann Göring and other Nazi MRDs attack the Defense Minister General Wilhelm Groener for his lack of belief in a supposed Social Democratic putsch. After the debate, General Schleicher tells Groener that he has lost the confidence of the Army and must resign at once.', 'James Chadwick discovers the neutron.', 'May 12 – General Wilhelm Groener resigns as German Defense Minister. Schleicher takes control of the Defense Ministry.', 'May 13 – The Premier of New South Wales, Jack Lang, is dismissed by the State Governor, Sir Philip Game.', 'May 15 – May 15 Incident, an attempted military coup in which Japanese prime minister Tsuyoshi Inukai is assassinated by naval officers. Japanese troops leave Shanghai.', 'May 16 – Massive riots between Hindus and Muslims in Bombay leave thousands dead and injured.', 'May 20–21 – Amelia Earhart flies from the United States to County Londonderry, Northern Ireland in 14 hours 54 minutes.', 'May 20 – Federación Obrera de la Industria de la Carne initiates a major strike in the Argentinian meat-packing industry.', ""May 25 – Goofy makes his appearance in the Disney animated short Mickey's Revue."", 'May 26 – Judgement in Donoghue v Stevenson handed down in the House of Lords of the United Kingdom, creating the modern concept of a duty of care in English law.', 'May 30 – German chancellor Heinrich Brüning is dismissed by President von Hindenburg. President Hindenburg asks Franz von Papen to form a new government, known as the ""Government of the President\'s Friends"", which is openly dedicated to the destruction of democracy and the Weimar Republic. The downfall of Brüning is largely the work of Schleicher, who has been scheming against him since the beginning of May. Schleicher takes the position of Defense Minister in his friend Papen\'s government.']"
6,"['c. June – The Republican Citizens Committee Against National Prohibition is established for the repeal of Prohibition in the United States.', 'June 4\nA military coup occurs in Chile.\nThe Papen government in Germany dissolves the Reichstag for elections on July 31 in the full expectation that the Nazis will win the largest number of seats.', 'A military coup occurs in Chile.', 'The Papen government in Germany dissolves the Reichstag for elections on July 31 in the full expectation that the Nazis will win the largest number of seats.', 'June 14 – The Papen government lifts the ban against the SS and SA in Germany.', 'June 16– Lausanne conference opens to discuss reparations, which Germany had not paid since the Hoover Moratorium of June 1931.', 'June 20 – The Benelux customs union is negotiated.', 'June 24 – After a relatively bloodless military rebellion, Siam becomes a constitutional monarchy.', ""June 25 – India plays its first Test cricket match with England at Lord's.""]"
7,"['July 5 – António de Oliveira Salazar becomes the fascist prime minister of Portugal (for the next 36 years).', 'July 7 – French submarine Prométhée sinks off Cherbourg; 66 are killed.', 'July 8 – The Dow Jones Industrial Average in the United States reaches its lowest level of the Great Depression, bottoming out at 41.22.', 'July 9\nThe Constitutionalist Revolution starts in Brazil with the uprising of the state of São Paulo.\nLausanne conference ends, agreeing to cancel World War I reparations against Germany.', 'The Constitutionalist Revolution starts in Brazil with the uprising of the state of São Paulo.', 'Lausanne conference ends, agreeing to cancel World War I reparations against Germany.', 'July 12\nNorway annexes northern Greenland.\nHedley Verity establishes a new first-class cricket record by taking all ten wickets for only ten runs against Nottinghamshire on a pitch affected by a storm.', 'Norway annexes northern Greenland.', 'Hedley Verity establishes a new first-class cricket record by taking all ten wickets for only ten runs against Nottinghamshire on a pitch affected by a storm.', 'July 17 – Altona Bloody Sunday: In Altona, Germany, armed communists attack a National Socialist demonstration; 18 are killed and many other political street fights follow.', 'July 20 – The Preußenschlag in Germany. The Papen government sends out the Reichswehr under General Gerd von Rundstedt to depose the elected SPD government in Prussia under Otto Braun. The coup gives Papen control of Prussia, the most powerful Land in Germany, and is a major blow to German democracy.', 'July 21 – The British Empire Economic Conference opens in Ottawa, Canada.', ""July 30\nThe 1932 Summer Olympics open in Los Angeles.\nWalt Disney's Flowers and Trees, the first animated cartoon to be presented in full Technicolor, premieres in Los Angeles. It releases in theaters, along with the film version of Eugene O'Neill's Strange Interlude (starring Norma Shearer and Clark Gable); Flowers and Trees goes on to win the first Academy Award for Best Animated Short."", 'The 1932 Summer Olympics open in Los Angeles.', ""Walt Disney's Flowers and Trees, the first animated cartoon to be presented in full Technicolor, premieres in Los Angeles. It releases in theaters, along with the film version of Eugene O'Neill's Strange Interlude (starring Norma Shearer and Clark Gable); Flowers and Trees goes on to win the first Academy Award for Best Animated Short."", 'July 31 – July 1932 German federal election sees the Nazis become the largest party in the Reichstag, winning 37% of the vote.']"
8,"[""August – A farmers' revolt begins in the Midwestern United States."", 'August 1\nThe second International Polar Year, an international scientific collaboration, begins.\nForrest Mars produces the first Mars bar in his Slough factory in the UK.', 'The second International Polar Year, an international scientific collaboration, begins.', 'Forrest Mars produces the first Mars bar in his Slough factory in the UK.', 'August 2 – The first positron is discovered by Carl D. Anderson.', 'August 5 – Hitler meets with Schleicher and reneges on the ""gentlemen\'s agreement"", demanding that he be appointed Chancellor. Schleicher agrees to support Hitler as Chancellor provided that he can remain minister of defense. Schleicher sets up a meeting between Hindenburg and Hitler on for August 13 to discuss Hitler\'s possible appointment as chancellor.', ""August 6\nThe first Venice Film Festival is held.\nIn Germany, the world's first Autobahn is opened by Konrad Adenauer (Bundesautobahn 555).\nCarl Gustaf Ekman resigns as Prime Minister of Sweden and is replaced by his Minister of Finance Felix Hamrin."", 'The first Venice Film Festival is held.', ""In Germany, the world's first Autobahn is opened by Konrad Adenauer (Bundesautobahn 555)."", 'Carl Gustaf Ekman resigns as Prime Minister of Sweden and is replaced by his Minister of Finance Felix Hamrin.', 'August 9 – In Germany:\nThe Papen government, which likes to take a tough ""law and order"" stance, passes via Article 48 a law prescribing the death penalty for a variety of offenses and with the court system simplified so that the courts can hand down as many death sentences as possible.\nPotempa Murder of 1932: In the eastern town of Potempa, five Nazi ""Brownshirts"" break into the house of Konrad Pietrzuch, a Communist miner, and proceed to castrate and beat him to death in front of his mother.', 'The Papen government, which likes to take a tough ""law and order"" stance, passes via Article 48 a law prescribing the death penalty for a variety of offenses and with the court system simplified so that the courts can hand down as many death sentences as possible.', 'Potempa Murder of 1932: In the eastern town of Potempa, five Nazi ""Brownshirts"" break into the house of Konrad Pietrzuch, a Communist miner, and proceed to castrate and beat him to death in front of his mother.', 'August 10 – A 5.1\xa0kg chondrite-type meteorite breaks into fragments and strikes earth near the town of Archie, Missouri, United States.', 'August 11 – To celebrate Constitution Day in Germany, Chancellor Franz von Papen and his interior minister Baron Wilhelm von Gayl present proposed amendments to the Weimar constitution for a ""New State"" to deal with the problems besetting Germany.', 'August 13 – Hitler meets President von Hindenburg and asks to be appointed as Chancellor. Hindenburg refuses under the grounds that Hitler is not qualified to be Chancellor and asks him instead to serve as Vice-Chancellor in Papen\'s government. Hitler announces his ""all or nothing"" strategy in which he will oppose any government not headed by himself and will accept no office other than Chancellor.', 'August 18 – Auguste Piccard reaches an altitude of 16,197\xa0m (53,140\xa0ft) with a hot air balloon.', ""August 18–19 – Scottish aviator Jim Mollison becomes the first pilot to make an East-to-West solo transatlantic flight, from Portmarnock, County Dublin, Ireland to RCAF Station Pennfield Ridge, New Brunswick, Canada, in his de Havilland Puss Moth high-wing monoplane The Heart's Content."", 'August 20 – The Ottawa conference ends with the adoption of Imperial Preference tariff, turning the British Empire into one economic zone with a series of tariffs meant to exclude non-empire states from competing within the markets of Britain; the Dominions; and the rest of the empire.', 'August 22 – Potempa murder: The five SA men involved in the torture and murder of Konrad Pietrzuch are quickly convicted and sentenced to death under the new law introduced by the Papen government. The Potempa case becomes a cause célèbre in Germany, where some maintain the death sentences are appropriate given the brutality of the torture and murder, whilst Nazis demonstrate for amnesty for the ""Potempa five"" on the grounds they are patriotic heroes, justified in killing the Communist Pietrzuch, and should not be executed. Hitler sends a telegram congratulating the five and they are released from jail in 1933 after he becomes Chancellor of Germany.', 'August 23 – The Panama Civil Aviation Authority is established.', 'August 30 – Hermann Göring is elected as Speaker of the German Reichstag.', 'August 31 – A total solar eclipse is visible from northern Canada through northeastern Vermont, New Hampshire, southwestern Maine and the Capes of Massachusetts.']"
9,"['September 2 – Despite the court\'s sentence of death against the ""Potempa five"", Chancellor von Papen in his capacity as Reich Commissioner of Prussia refuses to have the ""Potempa five"" executed under the grounds that they were not aware of the emergency law at the time they committed the murder, but in reality because he is still hoping for Nazi support for his government.', 'September 9\nThe Cortes Generales (Parliament) of the Second Spanish Republic approves the Statute of Autonomy of Catalonia which grants full autonomy for Catalonia for the first time in modern history.\nBeginning of the Chaco War between Paraguay and Bolivia because of delimitation problems and others.', 'The Cortes Generales (Parliament) of the Second Spanish Republic approves the Statute of Autonomy of Catalonia which grants full autonomy for Catalonia for the first time in modern history.', 'Beginning of the Chaco War between Paraguay and Bolivia because of delimitation problems and others.', ""September 10 – The IND Eighth Avenue Line, at this time the world's longest subway line (31 miles (50\xa0km)), begins operation in Manhattan."", 'September 11\nCanadian operations end on the International Railway (New York–Ontario).\nA bronze statue of Youssef Bey Karam is erected in his memory outside the Cathedral of Saint Georges, Ehden in Lebanon.', 'Canadian operations end on the International Railway (New York–Ontario).', 'A bronze statue of Youssef Bey Karam is erected in his memory outside the Cathedral of Saint Georges, Ehden in Lebanon.', ""September 12 – The very unpopular Papen government in Germany is defeated on a massive motion of no-confidence in the Reichstag. With the exceptions of the German People's Party and the German National People's Party, every party in the Reichstag votes for the no-confidence motion. Papen has Hindenburg dissolve the Reichstag for new elections in November."", 'September 17\nA speech by Laureano Gómez leads to the escalation of the Leticia Incident between Colombia and Peru.\nStart of the Han–Liu War over Shandong.', 'A speech by Laureano Gómez leads to the escalation of the Leticia Incident between Colombia and Peru.', 'Start of the Han–Liu War over Shandong.', 'September 20 – Mahatma Gandhi begins a hunger strike in Poona prison, India.', ""September 22 – Soviet famine of 1932–33 begins; millions starve to death as a result of forced collectivization and as part of the government's effort to break rural resistance to its policies. The Soviet regime denies the famine and allows the deaths."", ""September 23 – The Kingdom of Hejaz and Nejd is proclaimed the Kingdom of Saudi Arabia, concluding the country's unification under the rule of Ibn Saud."", ""September 24 – After his party's victory in the election to the Swedish Riksdag's second chamber, Social Democrat Per Albin Hansson becomes the new Prime Minister of Sweden, after Felix Hamrin."", 'September 27 – Ryutin Affair at its height in the Soviet Union. The Politburo meets and condemns the so-called ""Ryutin Platform"" and agrees to expel those associated with it from the Communist Party, but refuses Stalin\'s request to execute those associated with the Platform.']"
10,"[""October – Hergé's Tintin in America (Tintin en Amérique) concludes serial publication and is issued in book format (in black and white) in Belgium."", ""October 1 – Gyula Gömbös becomes Prime Minister of Hungary, the first time a member of the radical right has become the country's head of government."", 'October 3 – Iraq becomes an independent kingdom under Faisal.', 'October 15 – Tata Airlines (later to become Air India) makes its first flight.', 'October 19 – Prince Gustav Adolf of Sweden marries Princess Sibylla of Saxe-Coburg and Gotha.', 'October 25 – George Lansbury became the leader of the opposition British Labour Party.']"
