Month No.,Month-Day(s)-Events
1,"['January 4 – Explorer Aeneas Mackintosh of the Imperial Trans-Antarctic Expedition escaped death by fleeing across ice floes.', 'January 7 – Colombia recognizes the independence of Panama.', ""January 9 – The British Nimrod Expedition to the South Pole, led by Ernest Shackleton, arrives at the farthest south reached by any prior expedition, at 88°23' S, prior to turning back due to diminishing supplies."", ""January 16 – Shackleton's expedition claims to have found the magnetic South Pole (but the location recorded may be incorrect)."", 'January 24 – The White Star Liner RMS Republic sinks the day after a collision with SS Florida off Nantucket.', 'January 28 – The last United States troops leave Cuba, after being there since the Spanish–American War of 1898.', 'February 2 – The Paris Film Congress opens. It is an attempt to create a cartel of leading European producers similar to the MPPC in the United States.', 'February 5 – Leo Baekeland announces the creation of bakelite hard thermosetting plastic.']"
2,"['March 4 – Inauguration of William Howard Taft as the 27th President of the United States.', 'March 10 – The Anglo-Siamese Treaty of 1909 is signed in Bangkok.', 'March 18 – Einar Dessau uses a shortwave radio transmitter in Denmark.', 'March 21 – The remains of the Báb are placed in the Baháʼí Shrine of the Báb on Mount Carmel in Haifa, at this time within the Ottoman Empire.', 'March 31 – Serbia accepts Austrian control over Bosnia and Herzegovina.', 'April 4 – The association football team Sport Club Internacional is founded in Porto Alegre, Brazil.', 'April 6 – Robert Peary, Matthew Henson, and four Inuit explorers, Ootah, Ooqueah, Seegloo, and Egigingwah, come within a few miles of the North Pole.', 'April 11 – The city of Tel Aviv (known in its first year as Ahuzat Bayit) is founded by the Jewish community, on the outskirts of Jaffa.', 'April 13 (March 31 by Eastern reckoning) – A countercoup begins in the Ottoman Empire.', 'April 14 – Adana massacre: Ottoman Turks kill 15,000–30,000 Armenian Christians, in the Adana Vilayet.', 'April 18 – Joan of Arc is beatified in Rome.', 'April 19 – The Anglo-Persian Oil Company (modern-day BP) is incorporated.', 'April 27 – Sultan of the Ottoman Empire Abdul Hamid II is overthrown and succeeded by his brother, Mehmed V. He is sent to the Ottoman port city of Thessaloniki (Selanik) the next day.']"
3,"['May 19 – Russian ballet is brought to the Western world, when the Ballets Russes opens a tour produced by Sergei Diaghilev at the Théâtre du Châtelet in Paris, with 55 dancers, including Vaslav Nijinsky.', 'June 2 – French forces capture Abéché, capital of the Wadai Empire in central Africa.', ""June 15 – Representatives from England, Australia and South Africa meet at Lord's Cricket Ground, and form the Imperial Cricket Conference.""]"
4,"['July 1 – In Great Britain, Indian student nationalist Madan Lal Dhingra assassinates Sir William Curzon Wyllie, political aid to the Secretary of State for India. This is an notable early escalation of violence in the Indian nationalist movement overseas.', 'July 16 – A revolution forces Mohammad Ali Shah of the Qajar dynasty to abdicate in favor of his son Ahmad Shah Qajar. He proceeds to leave Persia for Imperial Russia, reportedly seeking the assistance of Nicholas II of Russia in regaining the throne.', 'July 25 – Louis Blériot is the first man to fly across the English Channel (thus a large open body of water) in a heavier-than-air craft.', 'July 25–August 2 – ""Tragic Week"" (la Setmana Tràgica): The city of Barcelona experiences a workers\' uprising.', 'July 26 – Blue Anchor Line passenger/cargo liner SS\xa0Waratah, on her second voyage from Australia to Britain, leaves Durban and is lost without trace with all 211 aboard.', ""August 2 – The United States Army Signal Corp Division purchases the world's first military airplane, a Wright Military Flyer, from the Wright brothers."", 'August 8 – Max Heindel formally founds the Rosicrucian Fellowship in Seattle, Washington.', 'August 12 – The Indianapolis Motor Speedway opens in the United States.']"
5,"['September 4 – Japan and China sign the Gando Convention, which gives Japan a way to receive railroad concessions in Manchuria.', 'October – Suzuki Weaving Machine Manufacturing, predecessor of the Suzuki motorbike and compact car brand in Japan, is founded in Shizuoka Prefecture.', 'October 8 – An earthquake in the Zagreb area leads Andrija Mohorovičić to identify the Mohorovičić discontinuity.', 'October 12 – The association football team Coritiba is founded in Curitiba, Brazil.', 'October 13 – An agreement by Germany, Italy and Switzerland gives the Germans and Italians access to the Gotthard Rail Tunnel.', 'October 16 – The Pittsburgh Pirates defeat the Detroit Tigers to win the 1909 World Series.', 'October 26 – Itō Hirobumi, four time Prime Minister of Japan (the 1st, 5th, 7th and 10th) and Resident-General of Korea, is assassinated by An Jung-geun, an activist of the Korean independence movement, at the Harbin railway station in Manchuria.']"
6,"['November 18 – In Nicaragua, 500 revolutionaries (including 2 Americans) are executed by order of dictator José Santos Zelaya. The United States responds by sending 2 warships.', 'December 4 – Montreal Canadiens, a well known professional ice hockey club in Canada, is founded.', 'December 14 – New South Wales Premier Charles Wade signs the Seat of Government Surrender Act 1909, formally completing the transfer of State land to the Commonwealth, to create the Australian Capital Territory.', 'December 19 – The association football team Borussia Dortmund is founded in Dortmund, Germany.', 'December 23 – King Albert I of Belgium succeeds his uncle, Leopold II (died December 17), on the throne.', 'December 28 – The first manned heavier-than-air powered flight in South Africa is made at East London, by French aviator Albert Kimmerling, in a Voisin 1907 biplane.']"
7,"['Karl Landsteiner, Constantin Levaditi and Erwin Popper first isolate the poliovirus.']"
8,"['January 1\nDana Andrews, American actor (d. 1992)\nStepan Bandera, Ukrainian nationalist leader (d. 1959)', 'Dana Andrews, American actor (d. 1992)', 'Stepan Bandera, Ukrainian nationalist leader (d. 1959)', 'January 2 – Barry Goldwater, American politician (d. 1998)', 'January 3 – Victor Borge, Danish entertainer (d. 2000)', 'January 4 – J. R. Simplot, American businessman (d. 2008)', 'January 5 – Stephen Cole Kleene, American mathematician (d. 1994)', 'January 8 – Willy Millowitsch, German actor (d. 1999)', 'January 9\nAnthony Mamo, 1st President of Malta (d. 2008)\nPatrick Peyton, American priest, saint (d. 1992)', 'Anthony Mamo, 1st President of Malta (d. 2008)', 'Patrick Peyton, American priest, saint (d. 1992)', 'January 13 – Marinus van der Lubbe, Dutch communist convicted of setting fire to the German Reichstag building in 1933 (d. 1934)', 'January 15\nJean Bugatti, German-born automobile designer (d. 1939)\nGene Krupa, American drummer (d. 1973)', 'Jean Bugatti, German-born automobile designer (d. 1939)', 'Gene Krupa, American drummer (d. 1973)', 'January 16 – Clement Greenberg, American art critic (d. 1994)', 'January 19 – Hans Hotter, German bass-baritone (d. 2003)', 'January 21 – Todor Skalovski, Macedonian composer (d. 2004)', 'January 22\nPorfirio Rubirosa, Dominican diplomat, race-car driver, and polo player (d. 1956)\nAnn Sothern, American actress (d. 2001)\nU Thant, Burmese United Nations Secretary General (d. 1974)', 'Porfirio Rubirosa, Dominican diplomat, race-car driver, and polo player (d. 1956)', 'Ann Sothern, American actress (d. 2001)', 'U Thant, Burmese United Nations Secretary General (d. 1974)', 'January 24 – Martin Lings, British Islamic scholar (d. 2005)', 'January 25 – Robert Rex, 1st Premier of Niue (d. 1992)', 'January 28 – Colin Munro MacLeod, Canadian-American geneticist, medical researcher (d. 1972)', 'January 30 – Saul Alinsky, American community organizer (d. 1972)']"
9,"['February 1 – George Beverly Shea, American gospel singer, songwriter (d. 2013)', 'February 3 – Simone Weil, French philosopher (d. 1943)', 'February 6 – Aino Talvi, Estonian actress (d. 1992)', 'February 7\nWilhelm Freddie, Danish painter (d. 1995)\nAmedeo Guillet, Italian army officer (d. 2010)\nSilvio Zavala, Mexican historian (d. 2014)', 'Wilhelm Freddie, Danish painter (d. 1995)', 'Amedeo Guillet, Italian army officer (d. 2010)', 'Silvio Zavala, Mexican historian (d. 2014)', 'February 9\nMarjorie Ogilvie Anderson, Scottish historian (d. 2002)\nHarald Genzmer, German composer (d. 2007)\nCarmen Miranda, Portuguese-born Brazilian actress, singer (d. 1955)\nGiulio Racah, Israeli mathematician, physicist (d. 1965)\nDean Rusk, American politician (d. 1994)', 'Marjorie Ogilvie Anderson, Scottish historian (d. 2002)', 'Harald Genzmer, German composer (d. 2007)', 'Carmen Miranda, Portuguese-born Brazilian actress, singer (d. 1955)', 'Giulio Racah, Israeli mathematician, physicist (d. 1965)', 'Dean Rusk, American politician (d. 1994)', ""February 11\nMax Baer, American boxer, actor (d. 1959)\nJoseph Mankiewicz, American filmmaker (d. 1993)\nSaturnino de la Fuente García, Spanish supercentenarian, world's oldest living man from 2021 to 2022 (d. 2022)"", 'Max Baer, American boxer, actor (d. 1959)', 'Joseph Mankiewicz, American filmmaker (d. 1993)', ""Saturnino de la Fuente García, Spanish supercentenarian, world's oldest living man from 2021 to 2022 (d. 2022)"", 'February 12 – Zoran Mušič, Slovene painter (d. 2005)', 'February 14 – Beatrice Miller, American singer, actress (d. 1999)', 'February 15\nMiep Gies, Austrian-born Dutch humanitarian (d. 2010)\nGuillermo Gorostiza Paredes, Spanish footballer (d. 1966)', 'Miep Gies, Austrian-born Dutch humanitarian (d. 2010)', 'Guillermo Gorostiza Paredes, Spanish footballer (d. 1966)', 'February 16\nHugh Beaumont, American actor (d. 1982)\nJeffrey Lynn, American actor, film producer (d. 1995)', 'Hugh Beaumont, American actor (d. 1982)', 'Jeffrey Lynn, American actor, film producer (d. 1995)', 'February 18\nMatti Järvinen, Finnish athlete (d. 1985)\nWallace Stegner, American writer (d. 1993)', 'Matti Järvinen, Finnish athlete (d. 1985)', 'Wallace Stegner, American writer (d. 1993)', 'February 19 – Enrico Donati, Italian-born American painter (d. 2008)', 'February 20 – Heinz Erhardt, German comedian, musician, entertainer, actor, and poet (d. 1979)', 'February 21 – Hans Erni, Swiss painter, sculptor (d. 2015)', 'February 22 – Edmund Berkeley, American scientist (d. 1988)', 'February 24 – August Derleth, American writer (d. 1971)', 'February 25 – Geoffrey Dummer, English electrical engineer (d. 2002)', 'February 26 – King Talal of Jordan (d. 1972)', 'February 28 – Stephen Spender, English writer (d. 1995)']"
10,"['March 4 – Harry Helmsley, American real estate entrepreneur (d. 1997)', 'March 7 – Roger Revelle, American scientist, scholar (d. 1991)', 'March 10 – Henrietta Buckmaster, American activist, journalist, and author (d. 1983)', 'March 12 – Virginia McLaurin, American community service volunteer (d. 2022)', 'March 19\nJean Brachet, Belgian chemist (d. 1988)\nLouis Hayward, South African-born actor (d. 1985)', 'Jean Brachet, Belgian chemist (d. 1988)', 'Louis Hayward, South African-born actor (d. 1985)', 'March 22\nMilt Kahl, American animator (d. 1987)\nGabrielle Roy, Canadian author (d. 1983)', 'Milt Kahl, American animator (d. 1987)', 'Gabrielle Roy, Canadian author (d. 1983)', 'March 24 – Clyde Barrow, American outlaw, member of Barrow Gang (d. 1934)', 'March 26\nHéctor José Cámpora, Argentine Peronist politician, 38th President of Argentina (d. 1980)\nChips Rafferty, Australian actor (d. 1971)', 'Héctor José Cámpora, Argentine Peronist politician, 38th President of Argentina (d. 1980)', 'Chips Rafferty, Australian actor (d. 1971)', 'March 27 – Golo Mann, German historian (d. 1994)', 'March 28 – Nelson Algren, American author (d. 1981)', 'March 29 – Moon Mullican, American country music singer (d. 1967)']"
